variant,side,gate,rsi_n,th,exit,period,N,Win,AvgPct,PF,Hold,Stops,CAR,MaxDD,Sharpe,CapUsed,CorrSPY
S-mcslope-rsi3<5-sma5,S,mcslope,3,5,sma5,OOS,98,0.673469387755102,-7.925265508130047e-06,0.9995009342974952,5.581632653061225,0.11224489795918367,-0.0004495113300325704,-0.060934590615129736,-0.0025186664410731916,0.04225195094760313,-0.19535668439879136
S-mcslope-rsi3<5-rsi,S,mcslope,3,5,rsi,IS,67,0.5970149253731343,0.0002214201409358763,1.0085690529022187,9.940298507462687,0.11940298507462686,-0.0011315522648557286,-0.06302147880805276,-0.0024674658559827593,0.061111111111111116,-0.23843704734543483
S-mcslope-rsi3<5-rsi,S,mcslope,3,5,rsi,OOS,97,0.5257731958762887,-0.00841497006451122,0.7003026727873679,10.45360824742268,0.2268041237113402,-0.02362567316710107,-0.09574729194496379,-0.5709225223192204,0.07748049052396878,-0.23748768213278507
S-mcslope-rsi3<5-chan,S,mcslope,3,5,chan,IS,67,0.5522388059701493,0.0046232485239407865,1.1934177045746117,9.492537313432836,0.11940298507462686,0.006458010278764803,-0.05272231814314876,0.16534343463993487,0.05793650793650793,-0.23591595129886495
S-mcslope-rsi3<5-chan,S,mcslope,3,5,chan,OOS,98,0.5102040816326531,-0.003424060982122216,0.8717995354889801,9.928571428571429,0.19387755102040816,-0.01087664290690149,-0.09563351735782222,-0.22093552974647568,0.07591973244147159,-0.3261921256653782
S-mcslope-rsi3<5-sma5+choch,S,mcslope,3,5,sma5+choch,IS,68,0.6323529411764706,0.007766204192246053,1.614147853044607,5.338235294117647,0.08823529411764706,0.01748281128731133,-0.037318811506525384,0.5541445169463379,0.03346560846560847,-0.1446922280461602
S-mcslope-rsi3<5-sma5+choch,S,mcslope,3,5,sma5+choch,OOS,99,0.6767676767676768,0.001590319115838141,1.1112536210524453,5.313131313131313,0.09090909090909091,0.004099353058920174,-0.04374295001894668,0.17405109086770354,0.040914158305462654,-0.183043832929815
S-mcslope-rsi3<5-time5,S,mcslope,3,5,time5,IS,68,0.4852941176470588,0.002751912065636333,1.171006686825026,7.014705882352941,0.029411764705882353,0.006011576436342647,-0.04158519143816619,0.1677696007823245,0.04417989417989418,-0.17308909472503992
S-mcslope-rsi3<5-time5,S,mcslope,3,5,time5,OOS,97,0.5360824742268041,-0.0001983046549205709,0.9883279907992302,7.206185567010309,0.05154639175257732,-0.001070688997177549,-0.05754093293597573,-0.018286133197031613,0.053288740245262,-0.20888731916704442
S-mcslope-rsi3<10-sma5,S,mcslope,3,10,sma5,IS,377,0.6604774535809018,0.009981642321572474,1.8909806637172097,5.376657824933687,0.06631299734748011,0.10206812320719627,-0.0607146918120256,1.3513959249136454,0.1638888888888889,-0.34088370660236117
S-mcslope-rsi3<10-sma5,S,mcslope,3,10,sma5,OOS,477,0.5849056603773585,-0.00490742174432106,0.7378581683678783,5.744234800838575,0.13836477987421383,-0.04889609812691842,-0.18524472581952234,-0.8056032602911958,0.18394648829431437,-0.28902273635444886
S-mcslope-rsi3<10-rsi,S,mcslope,3,10,rsi,IS,372,0.6344086021505376,0.008750951148289271,1.4570902034675985,9.709677419354838,0.11021505376344086,0.1144518332009481,-0.12453976159760105,1.0830054075998947,0.2675925925925926,-0.42714472683255605
S-mcslope-rsi3<10-rsi,S,mcslope,3,10,rsi,OOS,467,0.5182012847965739,-0.010114932397062534,0.6353570050426747,10.032119914346895,0.21841541755888652,-0.06804435512151552,-0.23861233243662827,-0.9542110222435956,0.28974358974358977,-0.3513687828682247
S-mcslope-rsi3<10-chan,S,mcslope,3,10,chan,IS,373,0.6112600536193029,0.008957991340753908,1.4726961272518284,10.386058981233244,0.1126005361930295,0.10025239918566764,-0.12453976159760127,0.9349680640995314,0.2830687830687831,-0.4404123046520177
S-mcslope-rsi3<10-chan,S,mcslope,3,10,chan,OOS,466,0.4613733905579399,-0.01132501651655653,0.6132189192102713,10.570815450643776,0.22317596566523606,-0.09668245152646882,-0.31904623826536305,-1.1748774435528526,0.3068004459308807,-0.4542181768881323
S-mcslope-rsi3<10-sma5+choch,S,mcslope,3,10,sma5+choch,IS,379,0.6437994722955145,0.008284624347193499,1.7515313597100866,4.970976253298153,0.0633245382585752,0.09294108343913154,-0.06345913684789195,1.2644652108217267,0.15462962962962964,-0.33646593759009236
S-mcslope-rsi3<10-sma5+choch,S,mcslope,3,10,sma5+choch,OOS,480,0.5770833333333333,-0.003946442784899936,0.7717379009715537,5.38125,0.125,-0.04848447609555129,-0.18398417633777353,-0.8555051639292583,0.17558528428093645,-0.27548023650054354
S-mcslope-rsi3<10-time5,S,mcslope,3,10,time5,IS,378,0.5476190476190477,0.008883026385489491,1.65712510642153,7.060846560846561,0.03439153439153439,0.10587380234723343,-0.08645045535589013,1.2116808691500072,0.2056878306878307,-0.38270519723897867
S-mcslope-rsi3<10-time5,S,mcslope,3,10,time5,OOS,480,0.4708333333333333,-0.00487655630255225,0.7408981605690503,7.022916666666666,0.06875,-0.04472513161700242,-0.1839694087560122,-0.648961171452655,0.22731326644370123,-0.3440039199299816
S-mcslope-rsi3<15-sma5,S,mcslope,3,15,sma5,IS,845,0.5988165680473373,0.0029684424682784975,1.2079445416721781,5.550295857988166,0.08520710059171598,0.04097399662753998,-0.13570805178264,0.4369481443636856,0.3322751322751323,-0.46989458902293935
S-mcslope-rsi3<15-sma5,S,mcslope,3,15,sma5,OOS,972,0.5668724279835391,-0.005837461377844007,0.6888983263567648,5.967078189300412,0.14094650205761317,-0.07542289131383828,-0.2771477802221728,-0.8891965904149081,0.36599777034559644,-0.36369944828140044
S-mcslope-rsi3<15-rsi,S,mcslope,3,15,rsi,IS,817,0.5520195838433293,-0.0003162411200497294,0.9867861359217147,9.97062423500612,0.14443084455324356,-0.024218753903776036,-0.21250805257925398,-0.11850999449368729,0.4653439153439153,-0.5312201705330283
S-mcslope-rsi3<15-rsi,S,mcslope,3,15,rsi,OOS,942,0.5169851380042463,-0.009360429805210225,0.6465369112914949,9.898089171974522,0.20488322717622082,-0.10692723917318692,-0.34300914010457184,-1.0646144251429739,0.5224080267558529,-0.4448339784886346
S-mcslope-rsi3<15-chan,S,mcslope,3,15,chan,IS,811,0.5363748458692972,0.0004949614419964147,1.0204517221410971,11.032059186189889,0.13686806411837238,-0.04136977851793411,-0.24413375419393712,-0.22269737340730397,0.4958994708994709,-0.5537983433584919
S-mcslope-rsi3<15-chan,S,mcslope,3,15,chan,OOS,931,0.4747583243823845,-0.009760398780364216,0.6487806626204768,10.894736842105264,0.20945220193340494,-0.13389845323808047,-0.40698414120405235,-1.2385255524184242,0.5636566332218507,-0.5075828590504455
S-mcslope-rsi3<15-sma5+choch,S,mcslope,3,15,sma5+choch,IS,849,0.5924617196702002,0.002058898147264221,1.1486685849749758,5.167255594817433,0.0800942285041225,0.030011008791998695,-0.1369405696500262,0.3357110376367284,0.3178571428571429,-0.4574524076343894
S-mcslope-rsi3<15-sma5+choch,S,mcslope,3,15,sma5+choch,OOS,984,0.5538617886178862,-0.004659030558501847,0.7255623139046462,5.467479674796748,0.12195121951219512,-0.0766324475200022,-0.2748612726845244,-0.9508984470098736,0.3494983277591973,-0.3554266576705611
S-mcslope-rsi3<15-time5,S,mcslope,3,15,time5,IS,852,0.5105633802816901,0.0038563795415999503,1.2350031991790553,7.037558685446009,0.04342723004694836,0.04418117332488536,-0.1907560610071486,0.4120750243498188,0.38849206349206356,-0.49308094067698954
S-mcslope-rsi3<15-time5,S,mcslope,3,15,time5,OOS,982,0.46028513238289204,-0.004864955694472148,0.7433910109706319,7.051934826883911,0.06619144602851323,-0.07767399100145522,-0.28488924694078743,-0.8137879916515676,0.4413600891861762,-0.4745131553626484
